"contrast","estimate","SE","df","t.ratio","p.value"
"entry23 - entry42",-0.784747532676344,2.301576031926,328,-0.340960942324228,1
"entry23 - entry43",7.54978995659009,2.31369708351342,328,3.26308487415539,0.336395143119144
"entry23 - entry44",4.97410668605581,2.29634546664313,328,2.16609685185004,0.985011868509689
"entry23 - entry45",-1.96442157521401,2.30466684313831,328,-0.852366831701809,1
"entry23 - entry46",2.05563942716104,2.30530359481874,328,0.891700091814879,1
"entry24 - entry25",3.59166825103476,2.34905394976906,328,1.52898499899837,0.999989800370311
"entry24 - entry26",-6.34133670881208,2.41125676591153,328,-2.6298886118065,0.829283386320992
"entry24 - entry27",1.21365891083238,2.39864549772202,328,0.505976773968885,1
"entry24 - entry28",2.75252952572604,2.33678987833143,328,1.17791058205518,0.999999994138876
"entry24 - entry29",4.32008239453624,2.33816656759863,328,1.84763671433943,0.999168084923401
"entry24 - entry30",6.34114770782194,2.33129157161718,328,2.7200148557236,0.769598762481301
"entry24 - entry31",7.03867296256359,2.33417869731583,328,3.01548162129046,0.532357321711311
"entry24 - entry32",-3.23685151624378,2.34830804722705,328,-1.37837602697225,0.999999376474197
"entry24 - entry33",1.00357207164217,2.33406468950558,328,0.429967548095145,1
"entry24 - entry34",1.56688409605984,2.33984986444771,328,0.669651553233176,1
"entry24 - entry35",1.72567374552296,2.37245735210862,328,0.727378194591864,1
"entry24 - entry36",2.50171780995165,2.34954585783998,328,1.06476653843716,0.999999999768303
"entry24 - entry37",0.286387101494977,2.32577318380377,328,0.123136298711035,1
"entry24 - entry40",1.56116181735114,2.34391922305328,328,0.666047618875498,1
"entry24 - entry41",8.44068584978338,2.39068768957287,328,3.53065182315446,0.177199612996087
"entry24 - entry42",2.08791074339656,2.33467478219858,328,0.894304748274342,1
"entry24 - entry43",10.422448232663,2.34674260799948,328,4.44124046545855,0.0080491693973147
"entry24 - entry44",7.84676496212871,2.32950142731477,328,3.36843106002032,0.265886424733474
"entry24 - entry45",0.90823670085889,2.33771872167297,328,0.388514106696685,1
"entry24 - entry46",4.92829770323394,2.33826698189813,328,2.10767108349334,0.990354530799518
"entry25 - entry26",-9.93300495984684,2.38944008044548,328,-4.15704291609395,0.024054734782712
"entry25 - entry27",-2.37800934020238,2.37667092017811,328,-1.00056314907247,0.999999999970769
"entry25 - entry28",-0.83913872530872,2.31387640116117,328,-0.362654947726515,1
"entry25 - entry29",0.728414143501486,2.31528406579042,328,0.314611133149578,1
"entry25 - entry30",2.74947945678719,2.30828881911128,328,1.19113320396612,0.999999991709496
"entry25 - entry31",3.44700471152883,2.31121647760364,328,1.49142442732272,0.999994662126473
"entry25 - entry32",-6.82851976727853,2.32548040006445,328,-2.93639102143767,0.598928747181109
"entry25 - entry33",-2.58809617939258,2.31110854621328,328,-1.11985055121411,0.999999998812663
"entry25 - entry34",-2.02478415497491,2.31693017627483,328,-0.873908146092848,1
"entry25 - entry35",-1.8659945055118,2.35030398985887,328,-0.793937513429418,1
"entry25 - entry36",-1.08995044108311,2.32676460794747,328,-0.46844035591748,1
"entry25 - entry37",-3.30528114953978,2.30272673494809,328,-1.43537706814104,0.99999808633722
"entry25 - entry40",-2.03050643368362,2.32108436887684,328,-0.874809404134744,1
"entry25 - entry41",4.84901759874863,2.36870510817897,328,2.04711746599664,0.994127073014634
"entry25 - entry42",-1.5037575076382,2.31165014273808,328,-0.650512583992077,1
"entry25 - entry43",6.83077998162823,2.32391698780475,328,2.93933906308797,0.596455318214389
"entry25 - entry44",4.25509671109396,2.30649109824191,328,1.8448355228153,0.999193724362127
"entry25 - entry45",-2.68343155017587,2.31470664003325,328,-1.15929660535182,0.999999996439852
"entry25 - entry46",1.33662945219918,2.31540523117917,328,0.57727668323461,1
"entry26 - entry27",7.55499561964446,2.43787535472837,328,3.09900816093456,0.46293527477733
"entry26 - entry28",9.09386623453812,2.37720413485045,328,3.82544607811319,0.074897489320906
"entry26 - entry29",10.6614191033483,2.3786263675581,328,4.48217477480221,0.00681781938698978
"entry26 - entry30",12.682484416634,2.37193157384389,328,5.34690146903401,0.000133939543253914
"entry26 - entry31",13.3800096713757,2.37472076410535,328,5.63435073024952,3.09983569449779e-05
"entry26 - entry32",3.10448519256831,2.38852543839961,328,1.29974968767694,0.999999884678602
"entry26 - entry33",7.34490878045426,2.37458530702857,328,3.09313325518942,0.467745907733106
"entry26 - entry34",7.90822080487193,2.38030786174419,328,3.32235209233696,0.295533135926084
"entry26 - entry35",8.06701045433505,2.41250395474179,328,3.34383304884507,0.281474357078363
"entry26 - entry36",8.84305451876373,2.38980199013241,328,3.70032938096004,0.109951667502732
"entry26 - entry37",6.62772381030706,2.36650088924063,328,2.80064285648073,0.709480080261585
"entry26 - entry40",7.90249852616323,2.38424178926332,328,3.31447026964699,0.300794080462548
"entry26 - entry41",14.7820225585955,2.43035867394544,328,6.08223910201631,2.76976818025521e-06
"entry26 - entry42",8.42924745220864,2.37527774338913,328,3.54874181584403,0.168829816190268
"entry26 - entry43",16.7637849414751,2.38712916669196,328,7.02257136956941,1.08020105082929e-08
"entry26 - entry44",14.1881016709408,2.37018043479622,328,5.98608505185836,4.71357053377641e-06
"entry26 - entry45",7.24957340967097,2.3782670105328,328,3.04825882777849,0.504893860275301
"entry26 - entry46",11.269634412046,2.37868879713047,328,4.73775065727015,0.00231415941807644
"entry27 - entry28",1.53887061489366,2.3644831755544,328,0.650827475028594,1
"entry27 - entry29",3.10642348370387,2.36586635305645,328,1.31301731380164,0.999999844816058
"entry27 - entry30",5.12748879698957,2.35908276085939,328,2.17350950210906,0.984189990586374
"entry27 - entry31",5.82501405173122,2.3619404710914,328,2.4661985020476,0.912730052845292
"entry27 - entry32",-4.45051042707615,2.37582618749187,328,-1.87324748355203,0.998898251758005
"entry27 - entry33",-0.210086839190203,2.36178796077846,328,-0.0889524558000357,1
"entry27 - entry34",0.353225185227468,2.36752068563749,328,0.149196240341341,1
"entry27 - entry35",0.512014834690586,2.3998526892122,328,0.213352609929848,1
"entry27 - entry36",1.28805889911927,2.37714291815975,328,0.541851686442318,1
"entry27 - entry37",-0.927271809337399,2.35362001342596,328,-0.393976854397856,1
"entry27 - entry40",0.347502906518766,2.37154969427634,328,0.146529886072999,1
"entry27 - entry41",7.22702693895101,2.41789005146664,328,2.98898079942355,0.554667863270329
"entry27 - entry42",0.87425183256418,2.36243056609581,328,0.3700645619435,1
"entry27 - entry43",9.20878932183061,2.37439005271972,328,3.87838102306843,0.0631796743230372
"entry27 - entry44",6.63310605129634,2.35731760505704,328,2.81383638635144,0.699155592662805
"entry27 - entry45",-0.305422209973485,2.36543381774281,328,-0.129118898902414,1
"entry27 - entry46",3.71463879240156,2.36596565784812,328,1.57003073146044,0.99998000763527
"entry28 - entry29",1.56755286881021,2.30285490040356,328,0.68069979942527,1
"entry28 - entry30",3.58861818209591,2.29590221022063,328,1.56305358569739,0.999982124607992
"entry28 - entry31",4.28614343683755,2.2987877989256,328,1.86452331043379,0.998997731132337
"entry28 - entry32",-5.98938104196981,2.31309153616487,328,-2.5893402609999,0.853091412773577
"entry28 - entry33",-1.74895745408386,2.29868244207901,328,-0.76085213949868,1
"entry28 - entry34",-1.18564542966619,2.3045643860989,328,-0.514477025167094,1
"entry28 - entry35",-1.02685578020308,2.33808175327076,328,-0.43918728623009,1
"entry28 - entry36",-0.250811715774391,2.31438580834686,328,-0.108370745650892,1
"entry28 - entry37",-2.46614242423106,2.29030731893569,328,-1.07677358572869,0.999999999665702
"entry28 - entry40",-1.1913677083749,2.3086633263471,328,-0.516042202766718,1
"entry28 - entry41",5.68815632405735,2.35647933632509,328,2.41383670816651,0.932280506561724
"entry28 - entry42",-0.664618782329481,2.29932034572729,328,-0.289050102811689,1
"entry28 - entry43",7.66991870693695,2.31155343774973,328,3.31807977340274,0.298378053115317
"entry28 - entry44",5.09423543640268,2.29408736632965,328,2.22059347484792,0.978089921175178
"entry28 - entry45",-1.84429282486715,2.30240780010473,328,-0.801027873855907,1
"entry28 - entry46",2.1757681775079,2.30293660810479,328,0.94477988228189,0.999999999996013
"entry29 - entry30",2.0210653132857,2.29731269409042,328,0.879751946038805,1
"entry29 - entry31",2.71859056802735,2.3002149145345,328,1.18188546246233,0.999999993490781
"entry29 - entry32",-7.55693391078002,2.31451992794991,328,-3.26501138293227,0.335020855013121
"entry29 - entry33",-3.31651032289407,2.30010340553431,328,-1.44189618384729,0.999997835604157
"entry29 - entry34",-2.7531982984764,2.30597269432044,328,-1.19394228095478,0.999999991082582
"entry29 - entry35",-2.59440864901328,2.33943115745855,328,-1.10899123521622,0.999999999131417
"entry29 - entry36",-1.8183645845846,2.31582306018669,328,-0.785191500959496,1
"entry29 - entry37",-4.03369529304127,2.29171948094526,328,-1.7601173819832,0.999704304381117
"entry29 - entry40",-2.7589205771851,2.31010372468358,328,-1.19428428589846,0.999999991003253
"entry29 - entry41",4.12060345524714,2.35783998306355,328,1.74761794050724,0.999747418008177
"entry29 - entry42",-2.23217165113969,2.30071102196111,328,-0.970209482995826,0.999999999989776
"entry29 - entry43",6.10236583812675,2.31293241274816,328,2.63836755648043,0.824055286284707
"entry29 - entry44",3.52668256759247,2.29548553195841,328,1.53635582472334,0.999988460012397
"entry29 - entry45",-3.41184569367735,2.30382106336886,328,-1.48095082032466,0.999995568819213
"entry29 - entry46",0.608215308697693,2.30436940606571,328,0.263940020682756,1
"entry30 - entry31",0.697525254741647,2.29322743342884,328,0.304167499731462,1
"entry30 - entry32",-9.57799922406572,2.3075784631867,328,-4.15067109390454,0.0246224436277703
"entry30 - entry33",-5.33757563617977,2.293112121009,328,-2.32765575973284,0.957412230071444
"entry30 - entry34",-4.7742636117621,2.29898690497042,328,-2.07668151629752,0.992478601573536
"entry30 - entry35",-4.61547396229898,2.33254473300157,328,-1.97872902371295,0.996815313072047
"entry30 - entry36",-3.8394298978703,2.30889491488819,328,-1.66288637612432,0.999919071561582
"entry30 - entry37",-6.05476060632697,2.28467693500175,328,-2.6501605165994,0.816644219185674
"entry30 - entry40",-4.7799858904708,2.3031648023576,328,-2.07539898385814,0.992557353546743
"entry30 - entry41",2.09953814196144,2.35106127791491,328,0.893017192569076,1
"entry30 - entry42",-4.25323696442539,2.29371230425064,328,-1.85430271989361,0.999104157815703
"entry30 - entry43",4.08130052484105,2.30600043029135,328,1.76986112891809,0.999666240924696
"entry30 - entry44",1.50561725430677,2.28846798855702,328,0.65791492904217,1
"entry30 - entry45",-5.43291100696305,2.29677781411142,328,-2.36544909724537,0.947419436977819
"entry30 - entry46",-1.41285000458801,2.29742506700715,328,-0.614971093019598,1
"entry31 - entry32",-10.2755244788074,2.31046562663991,328,-4.44738253637254,0.00785213336742485
"entry31 - entry33",-6.03510089092142,2.29602842443279,328,-2.62849572187345,0.830134122961075
"entry31 - entry34",-5.47178886650375,2.30191169854161,328,-2.37706288645669,0.944032652313047
"entry31 - entry35",-5.31299921704063,2.33545488140338,328,-2.27493121761703,0.968901008365303
"entry31 - entry36",-4.53695515261195,2.31176729574744,328,-1.96254837628242,0.997267863704905
"entry31 - entry37",-6.75228586106861,2.28762791622773,328,-2.9516539001688,0.586108548198088
"entry31 - entry40",-5.47751114521245,2.3060427727412,328,-2.37528601375477,0.944560720697877
"entry31 - entry41",1.40201288721979,2.35390986340215,328,0.595610269117714,1
"entry31 - entry42",-4.95076221916703,2.29664307452118,328,-2.15565155687033,0.986111184147237
"entry31 - entry43",3.3837752700994,2.30890605565731,328,1.46553180966737,0.999996646392703
"entry31 - entry44",0.808091999565123,2.29140693198564,328,0.352661933716358,1
"entry31 - entry45",-6.1304362617047,2.29973436433027,328,-2.66571494377352,0.806625956895713
"entry31 - entry46",-2.11037525932965,2.30030854184566,328,-0.917431388415569,1
"entry32 - entry33",4.24042358788595,2.31034980671,328,1.8354032690506,0.999275005477915
"entry32 - entry34",4.80373561230362,2.31620582275798,328,2.07396750543683,0.992644439578483
"entry32 - entry35",4.96252526176674,2.3495802993277,328,2.11209008825393,0.990014871949173
"entry32 - entry36",5.73856932619542,2.32600757353616,328,2.46713269186447,0.912350288980877
"entry32 - entry37",3.52323861773875,2.30200930519946,328,1.53050581063289,0.999989536203795
"entry32 - entry40",4.79801333359492,2.32030778371072,328,2.0678348653909,0.993007981164357
"entry32 - entry41",11.6775373660272,2.3679311776467,328,4.93153579642148,0.000972732912843721
"entry32 - entry42",5.32476225964033,2.31098557908787,328,2.30410882171838,0.962879982421129
"entry32 - entry43",13.6592997489068,2.3231795625804,328,5.8795712431867,8.42450842031273e-06
"entry32 - entry44",11.0836164783725,2.30577415653238,328,4.80689596028823,0.00170627233790877
"entry32 - entry45",4.14508821710267,2.31404534277557,328,1.79127355047022,0.999566805268886
"entry32 - entry46",8.16514921947771,2.3146059520142,328,3.52766275934455,0.178611450098368
"entry33 - entry34",0.563312024417671,2.30179648841336,328,0.244727119557805,1
"entry33 - entry35",0.722101673880789,2.33533233096617,328,0.309207243999419,1
"entry33 - entry36",1.49814573830947,2.31167047705552,328,0.648079279974943,1
"entry33 - entry37",-0.717184970147196,2.28750923898408,328,-0.313522217932422,1
"entry33 - entry40",0.557589745708969,2.30593877711778,328,0.241805962604917,1
"entry33 - entry41",7.43711377814121,2.35380829840969,328,3.15960895505636,0.414258105509588
"entry33 - entry42",1.08433867175438,2.29652303671836,328,0.472165379757679,1
"entry33 - entry43",9.41887616102082,2.30880115580001,328,4.07955277454682,0.0318228227743109
"entry33 - entry44",6.84319289048654,2.29128918009848,328,2.98661249305616,0.556663683461615
"entry33 - entry45",-0.0953353707832822,2.29962131451371,328,-0.0414569869315385,1
"entry33 - entry46",3.92472563159176,2.30020317374068,328,1.70625172436799,0.999852826204669
"entry34 - entry35",0.158789649463118,2.34110058821684,328,0.0678269230559052,1
"entry34 - entry36",0.934833713891802,2.31751669128291,328,0.403377338082646,1
"entry34 - entry37",-1.28049699456487,2.29340070519842,328,-0.55833984513146,1
"entry34 - entry40",-0.0057222787087019,2.31180655216022,328,-0.00247524114998066,1
"entry34 - entry41",6.87380175372354,2.35952042652508,328,2.91321985453068,0.618307288555974
"entry34 - entry42",0.521026647336712,2.30240112179458,328,0.226297078473713,1
"entry34 - entry43",8.85556413660315,2.31461826716875,328,3.82592856118573,0.0747829469211793
"entry34 - entry44",6.27988086606887,2.29717482196434,328,2.7337409438864,0.759766688171904
"entry34 - entry45",-0.658647395200953,2.30546076590333,328,-0.285690134025283,1
"entry34 - entry46",3.36141360717409,2.30608342663017,328,1.45762879536672,0.999997098912288
"entry35 - entry36",0.776044064428684,2.35083034730192,328,0.330114874227041,1
"entry35 - entry37",-1.43928664402798,2.32702795234575,328,-0.6185085325585,1
"entry35 - entry40",-0.16451192817182,2.34520911215352,328,-0.0701480850126642,1
"entry35 - entry41",6.71501210426042,2.39188970039257,328,2.80740876268598,0.704200358426242
"entry35 - entry42",0.362236997873594,2.33592317079245,328,0.155072308200405,1
"entry35 - entry43",8.69677448714003,2.34797149390002,328,3.70395233065396,0.108776428217985
"entry35 - entry44",6.12109121660575,2.33075130995224,328,2.62623094556201,0.831512463886788
"entry35 - entry45",-0.817437044664071,2.3389617787392,328,-0.349487132322745,1
"entry35 - entry46",3.20262395771097,2.33955054001225,328,1.36890565214898,0.999999486615399
"entry36 - entry37",-2.21533070845667,2.30333623702278,328,-0.961792148644411,0.999999999992482
"entry36 - entry40",-0.940555992600504,2.32159494880514,328,-0.405133545403595,1
"entry36 - entry41",5.93896803983174,2.36912994335916,328,2.5068139704532,0.895196910987954
"entry36 - entry42",-0.41380706655509,2.31230614363254,328,-0.178958598408175,1
"entry36 - entry43",7.92073042271134,2.32446149824934,328,3.40755500948363,0.242241011762931
"entry36 - entry44",5.34504715217707,2.30709562200471,328,2.31678613629919,0.960006064666227
"entry36 - entry45",-1.59348110909276,2.31535509425365,328,-0.688223207337624,1
"entry36 - entry46",2.42657989328229,2.31590265881955,328,1.04779010639383,0.999999999863508
"entry37 - entry40",1.27477471585616,2.2975881818793,328,0.554831682157013,1
"entry37 - entry41",8.15429874828841,2.3455971005352,328,3.47642770637286,0.204099822711902
"entry37 - entry42",1.80152364190158,2.28810575581164,328,0.787342821600717,1
"entry37 - entry43",10.136061131168,2.30043626469717,328,4.40614734114459,0.00926544857290534
"entry37 - entry44",7.56037786063374,2.28285324919161,328,3.31181071902496,0.302581535149633
"entry37 - entry45",0.621849599363914,2.29119231560064,328,0.2714087312225,1
"entry37 - entry46",4.64191060173896,2.29183333785046,328,2.0254136830441,0.995134088498925
"entry40 - entry41",6.87952403243224,2.36357797801683,328,2.91063975735827,0.620456975341259
"entry40 - entry42",0.526748926045414,2.306569850508,328,0.228368946177547,1
"entry40 - entry43",8.86128641531185,2.31878756322148,328,3.82151713932815,0.0758357198703883
"entry40 - entry44",6.28560314477757,2.30135433702691,328,2.73126264984377,0.761555145842855
"entry40 - entry45",-0.652925116492251,2.30965456350115,328,-0.28269383950754,1
"entry40 - entry46",3.36713588588279,2.31018421208487,328,1.4575183521162,0.999997104813007
"entry41 - entry42",-6.35277510638683,2.35445002851889,328,-2.69819916729478,0.784844715482848
"entry41 - entry43",1.98176238287961,2.36623442658204,328,0.837517348499662,1
"entry41 - entry44",-0.59392088765467,2.34928640847946,328,-0.252809059598262,1
"entry41 - entry45",-7.53244914892449,2.35742239551906,328,-3.19520556148191,0.386631984010216
"entry41 - entry46",-3.51238814654945,2.35794013984706,328,-1.4896002180858,0.999994831503072
"entry42 - entry43",8.33453748926643,2.30940441912204,328,3.60895537405915,0.143091192383169
"entry42 - entry44",5.75885421873216,2.29186679885298,328,2.5127351299885,0.892465102051591
"entry42 - entry45",-1.17967404253767,2.30023093856441,328,-0.512850263319173,1
"entry42 - entry46",2.84038695983738,2.30083442935164,328,1.23450298013742,0.999999975191998
"entry43 - entry44",-2.57568327053428,2.30417699309558,328,-1.11783221438816,0.999999998879294
"entry43 - entry45",-9.5142115318041,2.31246476670068,328,-4.11431632118597,0.0280973497709973
"entry43 - entry46",-5.49415052942905,2.3130501767859,328,-2.37528376365075,0.944561387125825
"entry44 - entry45",-6.93852826126982,2.29499106135274,328,-3.02333563651443,0.525759241617857
"entry44 - entry46",-2.91846725889478,2.29560200009179,328,-1.27132981186551,0.999999939997437
"entry45 - entry46",4.02006100237505,2.30393935095924,328,1.74486407409175,0.99975612153933
